message_id,date,msg_type,from,from_id,text,reply_to
799115,2022-12-05 13:23:13,message,Frame,user339789456,"Wow, you dey enjoy o 😂",799112.0
799116,2022-12-05 13:23:28,message,Chandan 💲BLM,user5240866127,"Yeah, O 😂👍",
799117,2022-12-05 13:23:28,message,Frame,user339789456,How much does that cost ?,799112.0
799118,2022-12-05 13:24:31,message,Chandan 💲BLM,user5240866127,It costs 219.26 Naira,
799119,2022-12-05 13:24:49,message,Frame,user339789456,That glassful ?,799118.0
799120,2022-12-05 13:24:53,message,Frame,user339789456,Never,799118.0
799121,2022-12-05 13:24:53,message,Chandan 💲BLM,user5240866127,Yes,
799122,2022-12-05 13:25:28,message,Chandan 💲BLM,user5240866127,"You will never Forget , When you Take a Sip 1 time In the Hot Afternoon",
799123,2022-12-05 13:25:48,message,Chandan 💲BLM,user5240866127,All the Laziness & Tiredness will be gone in Seconds,
799124,2022-12-05 13:26:29,message,Frame,user339789456,😂😂,799123.0
799125,2022-12-05 13:27:53,message,Frame,user339789456,But it doesn't have pepper ☹️,799123.0
799126,2022-12-05 13:27:58,message,Nwachukwu,user817796125,"Wonderful watch.
😁",799040.0
799127,2022-12-05 13:28:04,message,Chandan 💲BLM,user5240866127,"Nah , It Doesnt Have",
799128,2022-12-05 13:28:11,message,Frame,user339789456,I love pepperish drink 😜,799123.0
799129,2022-12-05 13:28:21,message,Frame,user339789456,Yes.,799126.0
799130,2022-12-05 13:28:21,message,Nwachukwu,user817796125,We work from early morning till noon .,799113.0
799131,2022-12-05 13:28:36,message,Nwachukwu,user817796125,Where can I get it?,799118.0
799132,2022-12-05 13:28:45,message,Frame,user339789456,Till noon 🤔,799130.0
799133,2022-12-05 13:28:50,message,Nwachukwu,user817796125,Ha!  😂😂😂😂,799123.0
799134,2022-12-05 13:29:03,message,Nwachukwu,user817796125,Is it a kind of opium? 😅,799123.0
799135,2022-12-05 13:29:11,message,Very,user1174741085,What do you think ?,799126.0
799136,2022-12-05 13:29:14,message,Nwachukwu,user817796125,Yes chief.,799132.0
799137,2022-12-05 13:29:16,message,,user5134789466,Thanks boss,799030.0
799138,2022-12-05 13:29:37,message,,user5134789466,Thank you sir☺️,799039.0
799139,2022-12-05 13:29:38,message,Frame,user339789456,Do you go in the evening ?,799136.0
799140,2022-12-05 13:29:54,message,Very,user1174741085,You are much welcome 😘,799138.0
799141,2022-12-05 13:30:37,message,Nwachukwu,user817796125,"In summary, it is about the practice where people tend to hold onto losses instead of gains, and cut gains short instead of losses. 
Bybit testnet will help us practice how to manage our trading and get rid of the sudden death syndrome. 😁",799135.0
799142,2022-12-05 13:30:49,message,LizzyK,user5221752533,,798843.0
799143,2022-12-05 13:30:59,message,Nwachukwu,user817796125,No. Why should we? We rest throughout the rest of the day and do other things.,799139.0
799144,2022-12-05 13:31:02,message,Very,user1174741085,Beautiful summary,799141.0
799145,2022-12-05 13:31:08,message,Very,user1174741085,+,799141.0
799147,2022-12-05 13:31:13,message,Very,user1174741085,+,799141.0
799149,2022-12-05 13:31:22,message,Nwachukwu,user817796125,Thanks chief. 🥰,799144.0
799150,2022-12-05 13:31:43,message,Frame,user339789456,🤝,799141.0
799151,2022-12-05 13:32:02,message,Frame,user339789456,Be careful 😂,799142.0
799152,2022-12-05 13:32:36,message,LizzyK,user5221752533,"Means diverting from death 
Cutting losses on time to avoid total rekt",799040.0
799153,2022-12-05 13:33:22,message,LizzyK,user5221752533,,799151.0
799154,2022-12-05 13:34:38,message,Nwachukwu,user817796125,On point. 👍🏾,799152.0
799157,2022-12-05 13:42:57,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,#EarnOnBybit @diffe6 @davydojones,
799158,2022-12-05 13:42:58,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,
799159,2022-12-05 13:42:58,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,
799160,2022-12-05 13:42:59,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,
799161,2022-12-05 13:42:59,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,
799162,2022-12-05 13:45:26,message,Very,user1174741085,😁,799152.0
799163,2022-12-05 13:45:51,message,Very,user1174741085,Paul of Damascus 😁,799157.0
799164,2022-12-05 13:45:57,message,Very,user1174741085,Nice one 👌,799157.0
799165,2022-12-05 13:46:04,message,Very,user1174741085,+,799157.0
799168,2022-12-05 13:55:56,message,WOTVC,user1094711362,Your name me ...no find sir.,796249.0
799171,2022-12-05 13:59:02,message,Lexi ⚓️🌊,user516968442,😂,
799172,2022-12-05 14:00:01,message,LizzyK,user5221752533,Telegram is planning to build a decentralized crypto exchange,
799173,2022-12-05 14:00:37,message,LizzyK,user5221752533,"😁😁😁
Yes oo",799162.0
799174,2022-12-05 14:00:41,message,,user2012628615,What is your source,799172.0
799175,2022-12-05 14:01:50,message,Very,user1174741085,What ?,799172.0
799177,2022-12-05 14:03:24,message,LizzyK,user5221752533,Legit source,799174.0
799178,2022-12-05 14:04:02,message,LizzyK,user5221752533,"😁😁😁.
Na really what?
Even Metamask is planning on having a token soon called MM",799175.0
799179,2022-12-05 14:08:25,message,Very,user1174741085,Interesting,799178.0
799180,2022-12-05 14:09:28,message,LizzyK,user5221752533,"Yes sir.
Am yet to participate on the test net.
It will be a life changing opportunity for some people",799179.0
799182,2022-12-05 14:10:20,message,Frame,user339789456,Abeg check your DM,799180.0
799183,2022-12-05 14:10:34,message,,user2012628615,Name of the source,799177.0
799184,2022-12-05 14:11:33,message,Very,user1174741085,"Hello Bybit Africa, 📣

We invite you to share a snapshot of your trading profit on Bybit and win trading Bonus. 

Details:

✅ Open a trade and share your PnL snapshot using the hashtag #EarnOnBybit, and also tag 2 friends.

✅ Trade must be open during the campaign.

 ✅ More unique trades would increase your chances of winning

✅ ROI snapshot must also be shared on Twitter or other social medias

PS: To avoid cheating, we shall ask for a screenshot of the actual trade showing dates, trading pair etc. If you are unable to provide it, you would be disqualified.

5 participants will get $10 each for participating in this activity 💰

📆 Date: Monday 5th December - Tuesday 6th December 2022.",
799185,2022-12-05 14:12:14,message,Clown Traders | Never DM First |,user1937636147,"Update BTC 4H

price create new high level & we see potential bearish divergen here guys🧐 stochastic looks not friendly for long👀

next support on 16.8k, 16.4k & 16.2k guys, resistance level still same for now👀",
799187,2022-12-05 14:15:35,message,LizzyK,user5221752533,Okay sir,799182.0
799188,2022-12-05 14:15:47,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Slaughter 😁😁😁😁😁😁😁😁😁😁😁😁😁,799163.0
799189,2022-12-05 14:16:01,message,LizzyK,user5221752533,Check out @Bitbarter on Twitter,799183.0
799190,2022-12-05 14:16:21,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,799171.0
799194,2022-12-05 14:24:31,message,Pelumi,user1108510023,"#EarnOnBybit
@Lizzyck
@Solidpaul4",
799196,2022-12-05 14:25:59,message,Very,user1174741085,The pipslayer 🙌,799194.0
799197,2022-12-05 14:26:06,message,Very,user1174741085,+,799194.0
799199,2022-12-05 14:26:28,message,,user5134789466,"Hottie 
We almost have same entry point",799194.0
799200,2022-12-05 14:26:54,message,,user5134789466,Na only my own you no put + boss,799197.0
799201,2022-12-05 14:26:55,message,,user5134789466,,
799203,2022-12-05 14:27:22,message,Pelumi,user1108510023,🙌🙌🙌,799196.0
799204,2022-12-05 14:27:40,message,Pelumi,user1108510023,🔥🔥😂my bro,799199.0
799205,2022-12-05 14:28:06,message,Pelumi,user1108510023,,799200.0
799206,2022-12-05 14:28:13,message,Pelumi,user1108510023,😂😂😂😂,
799207,2022-12-05 14:28:33,message,Lexi ⚓️🌊,user516968442,How him won tey explain now? 😂,799190.0
799208,2022-12-05 14:31:04,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Nice,799194.0
799209,2022-12-05 14:31:11,message,,user5134789466,,799205.0
799210,2022-12-05 14:33:17,message,Pelumi,user1108510023,😂😂,799209.0
799211,2022-12-05 14:33:29,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,"#EarnOnBybit
@Lizzyck
@very4050",
799219,2022-12-05 14:38:09,message,,user5299598534,"#EarnOnByBit
@Davydojones
@Donadras",
799221,2022-12-05 14:38:52,message,,user5299598534,"@Davydojones
@Donadras
#EarnOnByBit",
799222,2022-12-05 14:40:57,message,,user5299598534,"@LordJiraya99
@carbohydrate01
#EarnOnByBit",
799223,2022-12-05 14:41:24,message,Clown Traders | Never DM First |,user1937636147,"Update ETH 4H

price still trying to get valid breakout above redzone level guys, one more retest 1276-1265 before another leg up to 1347? let's see🧐

if price breakdown bellow 1256, next support on bluezone level & 1217",
799224,2022-12-05 14:41:27,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Ahh very when signal sir😁😁😁😒,798965.0
799225,2022-12-05 14:41:31,message,,user5299598534,"@yeer99
@assafiq54
#EarnOnByBit",
799227,2022-12-05 14:55:45,message,Very,user1174741085,I did,799200.0
799228,2022-12-05 14:56:21,message,Very,user1174741085,🔥,799211.0
799229,2022-12-05 15:01:54,message,Very,user1174741085,Nice one 👌,799219.0
799230,2022-12-05 15:01:58,message,Very,user1174741085,+,799219.0
799232,2022-12-05 15:02:11,message,Very,user1174741085,🔥,799221.0
799233,2022-12-05 15:02:20,message,Very,user1174741085,🔥🔥,799222.0
799234,2022-12-05 15:02:33,message,Very,user1174741085,😳,799224.0
799235,2022-12-05 15:02:57,message,Very,user1174741085,🙌,799225.0
799237,2022-12-05 15:04:18,message,Very,user1174741085,Interesting,799236.0
799238,2022-12-05 15:05:01,message,Pelumi,user1108510023,"#EarnOnBybit
@Lizzyck
@Solidpaul4",
799239,2022-12-05 15:05:15,message,Very,user1174741085,Nice one 👌,799238.0
799240,2022-12-05 15:05:41,message,Pelumi,user1108510023,Omo link no wan near me 😂😂,
799242,2022-12-05 15:06:08,message,Lexi ⚓️🌊,user516968442,"#EarnOnBybit

@BukkyPeace 
@Godyung",
799243,2022-12-05 15:06:23,message,Pelumi,user1108510023,Phone don low later na my bosses,
799244,2022-12-05 15:08:07,message,Very,user1174741085,Alright,799243.0
799245,2022-12-05 15:08:16,message,Very,user1174741085,Welldone,799242.0
799246,2022-12-05 15:10:55,message,Jibson,user1106993175,👍,799242.0
799247,2022-12-05 15:12:56,message,Lexi ⚓️🌊,user516968442,"#EarnOnBybit

@Davydojones 
@Cryptoshuga",
799248,2022-12-05 15:13:39,message,Very,user1174741085,😄,799247.0
799249,2022-12-05 15:13:58,message,Lexi ⚓️🌊,user516968442,"#EarnOnBybit

@Dotman20 
@ClownTraders",
799250,2022-12-05 15:14:24,message,,user5499595573,hi 😎😎,
799251,2022-12-05 15:15:41,message,Jibson,user1106993175,Good you,799247.0
799252,2022-12-05 15:18:17,message,Very,user1174741085,🥰,799249.0
799254,2022-12-05 15:29:43,message,Ayotunde1🐾,user2075961820,"@OtakuXCrypto 
@abeebolamilekan24434 
#EarnOnByBit",
799255,2022-12-05 15:36:29,message,,user5617269518,,
799256,2022-12-05 15:36:29,message,,user5617269518,,
799257,2022-12-05 15:36:30,message,,user5617269518,,
799258,2022-12-05 15:36:31,message,,user5617269518,,
799259,2022-12-05 15:36:31,message,,user5617269518,"#EarnOnbybit 
Stephen 
@Seunmbospreze",
799260,2022-12-05 15:40:15,message,,user5310218725,Salamalaikun,
799261,2022-12-05 15:40:50,message,Godyung,user1358569336,Nice shot 🙌🏼,798968.0
799264,2022-12-05 15:42:06,message,Honourable,user843419564,Whale 🫡,798581.0
799265,2022-12-05 15:42:15,message,Godyung,user1358569336,,
799266,2022-12-05 15:42:15,message,Godyung,user1358569336,,
799267,2022-12-05 15:42:16,message,Godyung,user1358569336,,
799268,2022-12-05 15:42:17,message,Godyung,user1358569336,"#EarnOnbybit
@Davydojones 
@Landelorf 
@BlessedOla",
799270,2022-12-05 15:56:10,message,Very,user1174741085,Nice one Donadras 👌,799254.0
799271,2022-12-05 15:56:22,message,,user5354542390,hi,
799272,2022-12-05 15:56:27,message,Very,user1174741085,Good one Marvy,799255.0
799273,2022-12-05 15:56:31,message,Very,user1174741085,+,799255.0
799275,2022-12-05 15:57:10,message,Very,user1174741085,+,799254.0
799278,2022-12-05 15:57:25,message,Very,user1174741085,🤔,799277.0
799280,2022-12-05 15:58:30,message,CryptoCloud Principal Copytrader,user134273878,,799074.0
799282,2022-12-05 15:58:57,message,Very,user1174741085,😁,799280.0
799283,2022-12-05 15:59:13,message,Very,user1174741085,😄,799281.0
799285,2022-12-05 16:03:54,message,Jibson,user1106993175,Well done,799254.0
799286,2022-12-05 16:04:22,message,Ayotunde1🐾,user2075961820,Tanx boss,799270.0
799287,2022-12-05 16:04:37,message,Very,user1174741085,Hmm.,799284.0
799288,2022-12-05 16:04:47,message,Very,user1174741085,Victor 🤔,799284.0
799289,2022-12-05 16:05:15,message,Ayotunde1🐾,user2075961820,,799285.0
799291,2022-12-05 16:11:44,message,Frame,user339789456,You better warn yourself 😂,799284.0
799292,2022-12-05 16:11:59,message,Frame,user339789456,💯,799277.0
799293,2022-12-05 16:13:20,message,Frame,user339789456,Croatia equalise,799277.0
799297,2022-12-05 16:20:58,message,Very,user1174741085,😁,799294.0
799298,2022-12-05 16:21:35,message,Frame,user339789456,Croatia is more experienced,799296.0
799301,2022-12-05 16:26:08,message,Pelumi,user1108510023,"#EarnOnByBit
@very4050
@abeebolamilekan24434
Am out for now🤞🏽",
799302,2022-12-05 16:26:23,message,Very,user1174741085,Have you charged it ?,799301.0
799303,2022-12-05 16:26:29,message,Very,user1174741085,🥰,799301.0
799304,2022-12-05 16:26:38,message,Pelumi,user1108510023,Would have been on link buh failed to tag me In,
799305,2022-12-05 16:26:44,message,Pelumi,user1108510023,Currently charging it,799302.0
799306,2022-12-05 16:26:53,message,Very,user1174741085,Alright,799305.0
799307,2022-12-05 16:27:01,message,Pelumi,user1108510023,Came online to check if tp don hit and if link tagged me buh e no still tag me,
799308,2022-12-05 16:27:13,message,Very,user1174741085,Oh.,799307.0
799310,2022-12-05 16:27:45,message,Pelumi,user1108510023,Yes my boss,799308.0
799311,2022-12-05 16:28:47,message,Very,user1174741085,Interesting,799309.0
799315,2022-12-05 16:43:47,message,Godyung,user1358569336,If you were d bank would you give you that kind loan 🌚,799284.0
799316,2022-12-05 16:49:30,message,,user5134789466,Okay boss ☺️,799227.0
799317,2022-12-05 16:49:46,message,,user5134789466,God please,799268.0
799318,2022-12-05 16:50:31,message,,user5134789466,"#EarnOnBybit


@very4050 
@pipslayrr",
799319,2022-12-05 16:53:13,message,Saucekid,user2025246456,Whale 😜😜,799318.0
799321,2022-12-05 17:10:56,message,Anthony,user1496943146,Kraken,799319.0
799322,2022-12-05 17:11:39,message,JMoon 🚩,user890360060,"#ROISnapshot

#EarnOnBybit

@@very4050
@Ejenboost @abeebolamilekan24434",
799323,2022-12-05 17:11:39,message,JMoon 🚩,user890360060,,
799324,2022-12-05 17:11:40,message,JMoon 🚩,user890360060,,
799325,2022-12-05 17:11:41,message,JMoon 🚩,user890360060,,
799327,2022-12-05 17:20:11,message,INVINXIBLE🤑,user5323275928,Ballers,799322.0
799328,2022-12-05 17:21:24,message,,user5134789466,It's not what you think sir,799319.0
799329,2022-12-05 17:23:47,message,INVINXIBLE🤑,user5323275928,"#EarnOnBybit
@davydojones
@Diffe6
Little bit of scalp though",
799330,2022-12-05 17:23:48,message,INVINXIBLE🤑,user5323275928,,
799331,2022-12-05 17:23:49,message,INVINXIBLE🤑,user5323275928,,
